25.62,547,0
25.62,2513,0
25.62,4513,0
25.62,6513,0
25.69,8513,60
25.69,10513,60
25.69,12513,60
25.69,14513,60
25.69,16514,60
25.69,18513,60
25.75,20513,60
25.75,22513,60
25.75,24513,60
25.81,26513,60
25.87,28513,60
26.00,30513,60
26.25,32514,60
26.50,34513,60
26.81,36513,60
27.12,38513,60
27.50,40513,60
27.81,42513,60
28.50,46513,60
28.87,48514,60
29.31,50513,60
29.69,52513,60
30.12,54513,60
30.50,56513,60
30.81,58513,60
31.25,60513,60
31.62,62514,60
32.06,64514,60
32.50,66513,60
33.00,68513,60
33.44,70513,60
33.88,72513,60
34.31,74513,60
34.63,76514,60
34.94,78514,60
35.38,80514,60
35.88,82513,60
36.31,84513,60
36.69,86513,60
37.06,88513,60
37.44,90514,60
37.88,92514,60
38.19,94514,60
38.50,96514,60
38.94,98513,60
39.44,100513,60
39.94,102513,60
40.38,104514,60
40.69,106514,60
41.13,108514,60
42.88,116514,60
43.31,118514,60
43.75,120514,60
44.19,122514,60
44.56,124514,60
44.94,126515,60
45.38,128515,60
45.75,130514,60
46.19,132514,60
46.56,134514,60
46.88,136514,60
47.13,138515,60
47.44,140515,60
47.81,142515,60
48.31,144515,60
48.75,146514,60
49.06,148515,60
49.44,150515,60
49.88,152515,60
50.31,154515,60
50.69,156515,60
51.06,158516,60
51.38,160516,60
51.63,162515,60
51.94,164515,60
52.25,166515,60
52.63,168515,60
53.00,170516,60
53.56,172516,60
54.13,174516,60
56.06,182516,60
56.50,184516,60
56.94,186517,60
57.31,188517,60
57.63,190517,60
57.88,192517,60
58.19,194516,60
58.50,196517,60
58.81,198517,60
59.06,200517,60
59.38,202517,60
59.75,204517,60
60.13,206518,60
60.50,208518,60
63.94,224519,60
64.31,226519,60
64.75,228518,60
65.19,230518,60
65.56,232519,60
65.94,234519,60
66.31,236519,60
66.69,238519,60
67.06,240520,60
67.37,242520,60
67.81,244519,60
68.19,246519,60
68.69,248519,60
69.06,250520,60
69.37,252520,60
69.62,254520,60
69.94,256520,60
70.12,258521,60
70.44,260520,60
70.87,262520,60
71.25,264520,60
71.69,266520,60
72.19,268521,60
72.62,270521,60
73.06,272521,60
73.44,274522,60
73.75,276521,60
74.19,278521,60
74.56,280521,60
74.87,282522,60
75.31,284522,60
75.75,286522,60
76.12,288522,60
76.56,290523,60
77.00,292523,60
77.37,294522,60
77.75,296522,60
78.06,298523,60
78.31,300523,60
78.69,302523,60
78.94,304523,60
79.37,306524,60
79.81,308524,60
80.19,310523,60
80.56,312523,60
81.00,314524,60
81.44,316524,60
81.75,318524,60
82.12,320524,60
82.56,322525,60
82.94,324525,60
83.31,326524,60
83.69,328524,60
84.06,330525,60
84.44,332525,60
84.81,334525,60
85.19,336525,60
85.50,338526,60
85.87,340526,60
86.25,342525,60
86.62,344526,60
86.94,346526,60
87.31,348526,60
87.69,350526,60
88.12,352527,60
88.50,354527,60
88.94,356527,60
89.37,358528,60
89.75,360527,60
90.00,362527,60
90.37,364527,60
90.69,366527,60
91.00,368528,60
91.00,370112,60
91.69,372528,60
91.94,374528,60
92.25,376528,60
92.56,378528,60
93.56,384529,60
94.00,386529,60
94.31,388529,60
94.44,390530,60
95.00,392529,60
95.25,394529,60
95.50,396529,60
95.75,398530,60
95.94,400530,60
96.06,402530,60
96.19,404530,60