19.00,540,0.00
19.00,2506,0.00
19.06,4506,0.00
19.06,6506,0.00
19.06,8506,1023.00
19.00,10506,1023.00
19.00,12506,1023.00
19.06,14505,1023.00
19.06,16505,1023.00
19.06,18506,1023.00
19.25,20506,1023.00
19.37,22506,1023.00
19.31,24506,1023.00
19.56,26506,1023.00
20.00,28506,1023.00
20.25,30505,1023.00
20.25,32506,1023.00
20.37,34506,1023.00
20.50,36506,1023.00
20.62,38506,1023.00
21.00,40506,1023.00
21.56,42506,1023.00
22.31,44506,1023.00
22.87,46505,1023.00
23.75,48506,1023.00
24.87,50506,1023.00
25.94,52506,1023.00
26.81,54506,1020.70
27.50,56506,996.66
28.06,58507,978.23
28.75,60507,962.92
29.31,62507,941.36
29.50,64506,926.04
29.56,66506,924.47
29.44,68506,924.15
29.50,70507,930.08
29.87,72507,926.64
30.62,74507,912.57
31.19,76507,886.61
31.19,78507,871.90
31.06,80506,877.81
31.06,82506,883.10
31.00,84507,882.14
31.12,86507,884.93
31.25,88507,879.59
31.37,90507,876.13
31.69,92507,872.67
32.75,94507,861.70
33.81,96507,822.60
34.69,98507,790.98
35.25,100507,766.86
35.63,102507,753.36
35.88,104507,744.23
35.94,106508,738.22
36.31,108508,738.46
36.69,110508,724.32
37.13,112507,713.31
37.50,114507,699.78
37.63,116508,689.38
37.63,118508,688.36
37.75,120508,689.83
38.06,122508,685.05
38.63,124508,674.02
39.25,126508,654.86
39.75,128508,635.70
39.94,130508,622.15
39.88,132508,619.85
40.00,134508,624.42
40.25,136508,619.00
41.00,138509,610.45
41.56,140509,583.14
42.06,142509,568.32
42.50,144508,554.13
42.75,146508,541.80
42.94,148509,536.35
43.06,150509,531.52
43.06,152509,528.56
43.25,154509,529.98
43.25,156509,522.65
43.06,158509,524.69
43.13,160508,532.36
43.06,162508,528.16
43.13,164509,531.45
43.19,166509,528.49
43.31,168509,526.79
43.56,170509,522.58
43.75,172509,513.99
44.06,174509,509.16
44.56,176509,498.69
45.00,178509,481.97
45.38,180509,469.62
45.81,182509,459.14
46.13,184509,445.53
46.38,186510,437.55
46.63,188510,430.81
46.75,190510,423.44
46.81,192509,421.07
47.06,194509,419.96
47.44,196510,410.71
47.63,198510,398.34
47.69,200510,394.71
47.75,202510,394.21
47.75,204510,392.46
48.00,206510,393.20
48.31,208510,383.32
48.50,210510,373.44
48.81,212510,369.18
49.13,214510,358.67
49.25,216510,349.40
49.38,218510,347.63
49.56,220511,343.99
49.81,222511,337.84
50.19,224510,329.82
50.38,226510,317.42
50.44,228510,313.76
50.50,230510,313.24
50.50,232511,311.46
50.56,234511,312.17
50.69,236511,309.77
50.88,238511,305.49
51.25,240510,299.33
51.50,242511,286.29
51.69,244511,280.13
51.75,246511,275.21
51.81,248511,274.67
52.00,250511,272.87
51.94,252511,266.08
51.63,254511,270.53
51.13,256510,282.49
51.06,258510,299.46
50.94,260510,297.05
50.63,262511,301.51
50.69,264511,312.86
51.00,266511,307.32
51.31,268511,295.54
51.31,270511,286.25
51.44,272510,289.46
51.56,274511,284.55
51.69,276511,280.88
51.69,278511,277.22
51.88,280511,278.55
51.88,282511,271.13
52.00,284511,273.09
52.00,286511,268.17
52.19,288512,269.50
52.31,290511,262.07
52.44,292511,259.03
52.38,294511,255.35
52.25,296511,259.18
52.25,298511,263.63
52.19,300511,262.46
52.25,302511,265.04
52.75,304512,261.99
53.06,306511,242.69
53.56,308511,235.26
53.88,310511,218.44
54.19,312512,211.01
54.25,314512,201.69
54.25,316512,202.37
54.19,318512,203.05
54.25,320512,205.61
54.38,322511,202.55
54.31,324511,198.23
54.31,326512,202.03
54.19,328512,201.47
54.19,330512,206.52
54.13,332512,205.33
54.13,334512,207.89
54.13,336512,207.32
54.13,338511,207.38
54.19,340511,207.44
54.19,342511,205.00
54.19,344512,205.68
54.06,346512,205.74
54.00,348512,210.80
53.94,350512,212.11
53.94,352512,214.05
54.00,354511,213.48
54.19,356511,211.04
54.19,358511,204.22
54.19,360512,206.16
54.69,362512,206.22
54.94,364512,186.27
55.25,366512,181.32
55.50,368513,171.37
55.38,370512,164.54
55.31,372512,172.08
55.38,374512,173.38
55.63,376512,170.30
56.00,378512,160.97
56.31,380512,148.51
56.38,382513,139.80
56.38,384513,140.46
56.56,386512,141.12
56.56,388512,133.65
56.25,390512,135.56
55.94,392512,148.10
55.94,394512,157.52
55.88,396512,154.43
55.69,398512,156.97
55.63,400513,163.89
55.69,402512,164.56
55.88,404512,161.48
56.06,406512,154.64
56.13,408512,149.06
56.25,410512,148.47
56.38,412512,144.13
56.63,414513,140.42
56.88,416513,131.71
56.88,418512,124.24
56.81,420512,126.77
56.88,422512,129.30
56.69,424512,126.21
56.50,426512,134.36
56.31,428512,140.02
56.19,430513,145.69
56.13,432513,148.85
56.25,434512,150.14
56.31,436512,144.55
56.38,438512,143.34
56.44,440512,141.50
56.56,442512,139.66
56.63,444512,135.32
56.50,446513,134.10
56.50,448513,139.76
56.69,450512,138.55
56.81,452512,131.08
56.81,454512,127.99
56.69,456512,129.27
56.69,458512,134.30
56.94,460513,133.09
56.94,462513,123.12
56.94,464513,125.65
56.88,466512,125.68
57.00,468512,128.21
56.94,470512,122.61
57.00,472512,126.39
57.13,474513,123.30
57.13,476513,118.95
57.06,478513,120.23
57.00,480513,122.76
56.94,482512,124.67
56.88,484512,126.57
56.94,486512,128.48
57.00,488512,125.38
57.00,490513,123.54
57.00,492513,124.19
57.13,494513,124.22
57.31,496513,119.25
57.63,498512,113.03
58.00,500513,102.43
58.38,502513,90.57
58.50,504513,79.34
58.69,506513,78.10
59.00,508513,71.87
59.13,510513,61.25
59.06,512514,59.39
58.88,514513,63.15
58.56,516513,70.03
58.50,518513,80.67
58.44,520513,80.06
58.38,522513,81.95
58.44,524513,83.84
58.31,526513,80.73
58.31,528513,86.37
58.31,530512,85.14
58.44,532513,85.16
58.56,534513,80.17
58.63,536513,76.44
58.69,538513,75.20
58.81,540513,73.34
58.75,542513,68.98
58.75,544513,72.74
58.75,546513,72.13
58.94,548513,72.14
59.13,550513,64.65
59.25,552513,59.03
59.31,554513,55.92
59.38,556513,54.67
59.31,558514,52.81
59.13,560514,55.94
58.94,562513,62.82
58.75,564513,68.46
58.69,566513,74.09
58.56,568513,74.73
58.44,570513,79.12
58.38,572513,82.89
58.31,574513,84.15
58.31,576513,86.04
58.25,578512,85.44
58.25,580513,87.95
58.25,582513,87.35
58.25,584513,87.36
58.25,586513,87.38
58.25,588513,87.40
58.31,590513,87.42
58.38,592513,84.93
58.56,594513,83.08
58.88,596513,76.21
59.13,598513,65.60
59.25,600513,58.73
59.31,602513,56.24
59.38,604513,55.00
59.25,606514,53.13
59.25,608514,58.76
59.13,610513,57.52
59.06,612513,62.53
59.13,614513,63.79
59.13,616513,60.67
59.19,618513,61.31
59.19,620513,58.81
59.06,622513,59.45
59.00,624514,64.46
58.94,626513,65.72
58.94,628513,67.60
58.88,630513,66.99
58.88,632513,69.50
58.81,634513,68.89
58.88,636513,71.40
59.06,638513,68.28
59.25,640514,61.42
59.31,642513,55.80
59.38,644513,55.18
59.31,646513,53.31
59.25,648513,56.45
59.25,650513,58.33
59.19,652513,57.71
59.19,654514,60.22
59.25,656514,59.60
59.25,658513,57.11
59.25,660513,57.74
59.25,662513,57.75
59.25,664513,57.76
59.31,666513,57.76
59.38,668513,55.27
59.31,670513,53.40
59.31,672514,56.53
59.31,674513,55.92
59.38,676513,55.92
59.44,678513,53.43
59.50,680513,51.56
59.38,682513,49.69
59.38,684513,55.32
59.31,686513,54.08
59.38,688514,56.58
59.50,690513,53.47
59.50,692513,49.10
59.63,694513,50.35
59.63,696513,45.35
59.69,698513,46.61
59.69,700513,44.11
59.94,702514,44.74
60.13,704514,34.74
60.06,706513,29.74
59.94,708513,34.11
60.00,710513,38.49
60.13,712513,34.74
60.13,714514,30.36
60.13,716514,31.61
60.06,718514,31.61
60.13,720514,34.11
60.13,722513,30.98
60.13,724513,31.61
60.19,726513,31.60
60.19,728513,29.10
60.06,730513,29.73
59.94,732514,34.73
59.88,734514,38.48
59.81,736514,39.73
59.69,738513,41.60
59.69,740513,45.98
59.69,742513,44.74
59.63,744513,44.74
59.63,746513,47.24
59.63,748513,46.62
59.69,750514,46.62
59.75,752514,44.13
59.81,754513,42.26
59.94,756513,40.38
60.06,758513,36.01
60.06,760513,32.26
60.13,762513,33.51
60.19,764514,31.01
60.13,766514,29.13
60.00,768514,32.25
60.00,770513,36.63
59.94,772513,35.38
59.94,774513,37.88
60.00,776513,37.25
60.06,778513,34.75
60.06,780514,32.88
